# id:5--10--5-1 
0.66,-0.67,1
0.75,0.45,1
0.03,0.98,-1
-0.45,0.6,-1
0.26,0.22,-1
-1,-0.28,1
0.12,0.37,-1
0.59,0.52,-1
0.61,-0.61,1
0.76,0.51,1
0.73,0.82,-1
0.43,0.07,1
-0.15,0.05,-1
-0.5,-0.64,1
0.07,0.76,-1
0.87,-0.14,1
0.09,-0.3,1
-0.79,0.62,1
-0.86,-0.51,1
0.67,-0.89,1
-0.15,0.36,-1
0.84,0.65,1
0.92,-0.25,1
-0.45,-0.18,1
-0.13,0.74,-1
0.15,0.88,-1
0.23,-0.84,1
-0.43,-0.89,1
-0.17,-0.28,1
0.32,0.45,-1
0.72,0.09,1
0.68,-0.04,1
-0.75,0.7,-1
0.94,-0.84,1
-0.02,-0.06,-1
-0.85,-0.38,1
-0.63,0.11,1
-0.15,-0.26,1
0.03,0.23,-1
-0.59,-0.84,1
-0.57,0.83,-1
-0.61,0.56,-1
-0.53,0.22,1
-0.61,0.23,1
0.71,0.89,-1
-0.23,0.55,-1
-0.52,-0.11,1
0.79,-0.45,1
0.99,-0.53,1
0.81,-0.59,1
0.86,-0.12,1
0.51,-0.51,1
0.46,0.22,-1
-0.76,-0.3,1
-0.38,-0.21,1
-0.51,0.76,-1
0.49,0.03,1
0.35,-0.98,1
0.87,0.11,1
-0.62,0.98,-1
-0.72,0.27,1
0.85,0.78,-1
0.48,0.98,-1
0.48,-0.09,1
-0.26,-0.55,1
0.11,0.97,-1
-0.17,0.93,-1
0.65,0.47,1
-0.2,0.22,-1
-0.67,0.26,1
0.16,0.08,1
0.19,0.99,-1
-0.98,-0.37,1
-0.47,-0.69,1
0.4,0.17,1
0.38,0.71,-1
-0.2,-0.23,1
-0.72,-0.29,1
0.49,0.98,-1
0.56,0.22,1
-0.68,0.86,-1
-0.27,0.69,-1
-0.21,-0.36,1
-0.61,-0.63,1
0.33,0.67,-1
-0.95,0.47,1
-0.11,-0.44,1
-0.74,-0.76,1
0.96,0.12,1
0.27,-0.11,1
-0.08,0.3,-1
0.57,0.15,1
0.03,0.91,-1
-0.21,-0.83,1
0.24,0.81,-1
-0.58,0.25,1
0.51,0.28,-1
0,-0.99,1
0.88,0.56,1
1,0.18,1
-0.51,0.45,-1
0.22,-0.83,1
-0.64,0.88,-1
-0.28,-1,1
-0.26,0.39,-1
0.37,0.48,-1
-0.14,-0.18,1
-0.99,-0.62,1
0.71,-0.91,1
-0.77,0.28,1
-0.96,0.4,1
-0.44,-0.12,1
-0.65,0.24,1
0.72,-0.6,1
-0.09,0.07,-1
-0.75,-0.35,1
0.96,0.19,1
-0.85,0.32,1
-0.39,0.2,-1
0.71,0.88,-1
-0.23,-0.52,1
-0.97,-0.28,1
-0.86,-0.59,1
0.21,-0.52,1
0.85,-0.64,1
0.31,-0.1,1
0.53,-0.63,1
-0.06,-0.21,1
0.36,-0.25,1
0.56,-0.84,1
0.71,-0.65,1
-0.11,-0.2,1
-0.95,-0.87,1
0.64,-0.88,1
0.27,0.63,-1
-0.43,-0.54,1
0.63,-0.72,1
-0.54,0.84,-1
-0.67,-0.96,1
0.94,-0.56,1
-0.28,0.16,1
-0.66,-0.97,1
0.4,-0.06,1
-0.43,-0.92,1
0.05,-0.21,1
0.15,-0.04,-1
-0.93,-0.2,1
0.96,0.97,-1
0.45,0.16,1
0.49,-0.56,1
-0.68,0.49,1
-0.75,0.05,1
-0.19,0.14,-1
-0.68,-0.59,1
-1,-0.39,1
0.27,0.36,-1
-0.08,0.26,-1
0.79,0.94,-1
0.32,0.5,-1
-0.74,-0.99,1
-0.01,0.59,-1
-0.14,-0.86,1
0.31,0.36,-1
0.51,0.7,-1
0.66,-0.85,1
0.88,-0.12,1
0.75,-0.92,1
-0.53,-0.81,1
-0.45,0,1
-0.48,0.71,-1
-0.3,-0.87,1
0.68,0.08,1
1,-0.62,1
0.65,-0.03,1
0.76,0.54,-1
-0.32,0.65,-1
-0.63,0.78,-1
-0.38,0.14,1
0.64,-0.17,1
-0.04,0,1
0.24,-0.87,1
0.63,0.52,-1
-0.74,-0.09,1
0.11,0.39,-1
-0.52,-0.34,1
0.4,-0.92,1
-0.79,0.1,1
-0.08,0.98,-1
-0.71,0.56,1
0.57,0.33,1
-0.67,0.95,-1
0.18,-0.88,1
0.42,0.29,-1
0.76,-0.4,1
-0.61,0.92,-1
0.89,0.58,1
-0.88,-0.3,1
0.5,-0.98,1
-0.8,0.36,1
-0.58,-0.01,1
-0.37,-0.03,1
-0.74,-0.51,1
-0.09,0.37,-1
-0.75,0.32,1
-0.92,-0.19,1
-0.44,0.73,-1
-0.49,0.27,-1
-0.87,-0.55,1
-0.6,-0.22,1
-0.28,-0.74,1
-0.06,-0.29,1
-0.58,-0.14,1
-0.76,0.99,-1
0.28,-0.53,1
0.16,0.98,-1
0.43,0.71,-1
-0.58,0.76,-1
0.61,-0.45,1
-0.33,-0.05,1
-0.41,1,-1
-0.66,0.79,-1
0.81,0.86,-1
-0.13,-0.72,1
0.76,0.82,-1
-1,0.28,1
-0.62,0.82,-1
-0.75,0.38,1
-0.51,-0.54,1
-0.03,0.18,-1
0.18,0.28,-1
-0.1,-0.31,1
-0.34,-0.36,1
-0.23,-0.62,1
-0.33,0.43,-1
-0.31,0.83,-1
-0.76,0.5,1
-0.52,-0.01,1
0.13,-0.39,1
0.1,0.36,-1
-0.74,-0.66,1
0.39,-0.98,1
-0.57,-0.71,1
0.9,0.92,-1
0.87,-0.94,1
0.07,-0.94,1
-0.93,-0.85,1
-0.85,0.86,-1
-0.52,-0.96,1
-0.98,-0.55,1
-0.91,-0.48,1
-0.4,0.54,-1
-0.7,-0.61,1
-0.38,0.53,-1
0.15,-1,1
0.65,0.95,-1
-0.73,0.23,1
0.1,0.65,-1
0.56,0.66,-1
-0.41,-0.2,1
-0.03,-0.75,1
-0.89,0.18,1
0.99,0.48,1
